operator,id_ticket,date,activity
Indri,4900/BRKR/Apr/2019,"2019-04-27 17:17:00.0",CLOSE
Paul,4929/BJBR/Apr/2019,"2019-04-27 11:55:30.0",CLOSE
Fajar,4925/BJBR/Apr/2019,"2019-04-26 21:12:00.0",CLOSE
Fajar,4912/BJBR/Apr/2019,"2019-04-26 20:33:00.0",CLOSE
Paul,4921/BJBR/Apr/2019,"2019-04-26 19:45:30.0",CLOSE
Paul,4923/BJBR/Apr/2019,"2019-04-26 19:23:30.0",CLOSE
Paul,4924/BJBR/Apr/2019,"2019-04-26 19:10:30.0",CLOSE
Paul,4927/BJBR/Apr/2019,"2019-04-26 19:02:30.0",CLOSE
Paul,4922/BJBR/Apr/2019,"2019-04-26 18:21:30.0",CLOSE
Sayyid,4908/BRKR/Apr/2019,"2019-04-26 17:17:00.0",CLOSE
Paul,4902/BJBR/Apr/2019,"2019-04-26 17:16:30.0",CLOSE
Paul,4917/BJBR/Apr/2019,"2019-04-26 16:13:30.0",CLOSE
Paul,4910/BJBR/Apr/2019,"2019-04-26 15:59:15.0",CLOSE
Sayyid,4852/BRKR/Apr/2019,"2019-04-26 15:25:00.0",CLOSE
Alam,4889/BJBR/Apr/2019,"2019-04-26 15:16:15.0",CLOSE
Paul,4901/BJBR/Apr/2019,"2019-04-26 14:55:30.0",CLOSE
Fajar,4918/BJBR/Apr/2019,"2019-04-26 13:14:00.0",CLOSE
Fajar,4873/BJBR/Apr/2019,"2019-04-26 10:59:15.0",CLOSE
Alam,4907/BJBR/Apr/2019,"2019-04-25 18:26:30.0",CLOSE
Indri,4885/BRKR/Apr/2019,"2019-04-25 16:30:00.0",CLOSE
Alam,4903/BJBR/Apr/2019,"2019-04-25 16:17:30.0",CLOSE
Yefta,4886/BSBB/Apr/2019,"2019-04-25 16:11:45.0",CLOSE
Indri,4884/BRKR/Apr/2019,"2019-04-25 16:00:00.0",CLOSE
Alam,4882/BJBR/Apr/2019,"2019-04-25 15:34:45.0",CLOSE
Alam,4898/BJBR/Apr/2019,"2019-04-25 13:06:45.0",CLOSE
Bayu,5450/BPJS/May/2019,"2019-04-25 12:00:00.0",CLOSE
Paul,4879/BJBR/Apr/2019,"2019-04-25 11:41:15.0",CLOSE
Paul,4856/BJBR/Apr/2019,"2019-04-24 18:20:00.0",CLOSE
Alam,4878/BJBR/Apr/2019,"2019-04-24 18:06:00.0",CLOSE
Alam,4883/BJBR/Apr/2019,"2019-04-24 17:59:30.0",CLOSE
Alam,4881/BJBR/Apr/2019,"2019-04-24 17:25:30.0",CLOSE
Sayyid,4847/BSBB/Apr/2019,"2019-04-24 16:44:45.0",CLOSE
Alam,4875/BJBR/Apr/2019,"2019-04-24 15:43:30.0",CLOSE
Alam,4876/BJBR/Apr/2019,"2019-04-24 15:12:30.0",CLOSE
Paul,4874/BJBR/Apr/2019,"2019-04-24 14:20:45.0",CLOSE
Paul,4872/BJBR/Apr/2019,"2019-04-24 13:56:45.0",CLOSE
Alam,4877/BJBR/Apr/2019,"2019-04-24 11:27:30.0",CLOSE
Paul,4871/BJBR/Apr/2019,"2019-04-24 10:46:30.0",CLOSE
Paul,4859/BJBR/Apr/2019,"2019-04-24 09:45:30.0",CLOSE
Paul,4869/BJBR/Apr/2019,"2019-04-23 20:21:15.0",CLOSE
Fajar,4867/BJBR/Apr/2019,"2019-04-23 19:00:00.0",CLOSE
Sayyid,4844/BRKR/Apr/2019,"2019-04-23 17:02:15.0",CLOSE
Indri,4778/BRKR/Apr/2019,"2019-04-23 17:02:00.0",CLOSE
Fajar,4862/BJBR/Apr/2019,"2019-04-23 16:57:00.0",CLOSE
Indri,4806/BRKR/Apr/2019,"2019-04-23 16:56:00.0",CLOSE
Paul,4861/BJBR/Apr/2019,"2019-04-23 15:59:15.0",CLOSE
Sayyid,4868/BSBB/Apr/2019,"2019-04-23 15:57:15.0",CLOSE
Alam,4836/BJBR/Apr/2019,"2019-04-23 15:30:00.0",CLOSE
Alam,4839/BJBR/Apr/2019,"2019-04-23 15:03:00.0",CLOSE
Sayyid,4857/BSBB/Apr/2019,"2019-04-23 14:53:15.0",CLOSE
Alam,4863/BJBR/Apr/2019,"2019-04-23 14:19:00.0",CLOSE
Sayyid,4858/BRKR/Apr/2019,"2019-04-23 13:28:15.0",CLOSE
Alam,4837/BJBR/Apr/2019,"2019-04-23 13:26:30.0",CLOSE
Alam,4866/BJBR/Apr/2019,"2019-04-23 12:02:45.0",CLOSE
Sayyid,4843/BRKR/Apr/2019,"2019-04-23 11:21:15.0",CLOSE
Alam,4860/BJBR/Apr/2019,"2019-04-23 10:53:30.0",CLOSE
Sayyid,4851/BRKR/Apr/2019,"2019-04-23 09:45:15.0",CLOSE
Fajar,4831/BJBR/Apr/2019,"2019-04-22 17:48:00.0",CLOSE
Fajar,4850/BJBR/Apr/2019,"2019-04-22 17:28:00.0",CLOSE
Fajar,4855/BJBR/Apr/2019,"2019-04-22 17:28:00.0",CLOSE
Fajar,4853/BJBR/Apr/2019,"2019-04-22 17:11:00.0",CLOSE
Fajar,4845/BJBR/Apr/2019,"2019-04-22 16:39:00.0",CLOSE
Fajar,4854/BJBR/Apr/2019,"2019-04-22 16:11:00.0",CLOSE
Fajar,4824/BJBR/Apr/2019,"2019-04-22 15:21:00.0",CLOSE
Fajar,4849/BJBR/Apr/2019,"2019-04-22 14:43:00.0",CLOSE
Alam,4816/BJBR/Apr/2019,"2019-04-22 14:23:15.0",CLOSE
Alam,4830/BJBR/Apr/2019,"2019-04-22 14:23:00.0",CLOSE
Indri,4846/BRKR/Apr/2019,"2019-04-22 13:42:00.0",CLOSE
Alam,4827/BJBR/Apr/2019,"2019-04-22 13:33:00.0",CLOSE
Alam,4833/BJBR/Apr/2019,"2019-04-22 13:05:00.0",CLOSE
Alam,4841/BJBR/Apr/2019,"2019-04-22 12:11:00.0",CLOSE
Bayu,5448/BPJS/May/2019,"2019-04-22 11:26:00.0",CLOSE
Sayyid,4794/BSBB/Apr/2019,"2019-04-22 10:33:45.0",CLOSE
Indri,4838/BRKR/Apr/2019,"2019-04-22 10:13:00.0",CLOSE
Alam,4829/BJBR/Apr/2019,"2019-04-21 20:35:30.0",CLOSE
Alam,4826/BJBR/Apr/2019,"2019-04-21 18:20:45.0",CLOSE
Alam,4828/BJBR/Apr/2019,"2019-04-21 17:11:30.0",CLOSE
Alam,4825/BJBR/Apr/2019,"2019-04-21 15:55:45.0",CLOSE
Yefta,4823/BRKR/Apr/2019,"2019-04-21 09:59:30.0",CLOSE
Fajar,4820/BJBR/Apr/2019,"2019-04-20 22:49:00.0",CLOSE
Bayu,5446/BPJS/May/2019,"2019-04-20 21:23:00.0",CLOSE
Alam,4821/BJBR/Apr/2019,"2019-04-20 20:30:45.0",CLOSE
Fajar,4797/BJBR/Apr/2019,"2019-04-20 18:30:00.0",CLOSE
Alam,4814/BJBR/Apr/2019,"2019-04-19 20:22:45.0",CLOSE
Alam,4767/BJBR/Apr/2019,"2019-04-19 18:03:45.0",CLOSE
Sayyid,4815/BSBB/Apr/2019,"2019-04-19 17:30:00.0",CLOSE
Sayyid,4813/BSBB/Apr/2019,"2019-04-19 11:00:00.0",CLOSE
Alam,4812/BJBR/Apr/2019,"2019-04-19 09:14:30.0",CLOSE
Alam,4808/BJBR/Apr/2019,"2019-04-18 19:42:45.0",CLOSE
Alam,4805/BJBR/Apr/2019,"2019-04-18 15:57:00.0",CLOSE
Alam,4807/BJBR/Apr/2019,"2019-04-18 14:51:00.0",CLOSE
Alam,4799/BJBR/Apr/2019,"2019-04-18 13:03:00.0",CLOSE
Alam,4793/BJBR/Apr/2019,"2019-04-18 12:15:00.0",CLOSE
Fajar,4804/BJBR/Apr/2019,"2019-04-18 12:13:00.0",CLOSE
Alam,4801/BJBR/Apr/2019,"2019-04-18 11:52:00.0",CLOSE
Alam,4798/BJBR/Apr/2019,"2019-04-18 11:48:00.0",CLOSE
Fajar,4790/BJBR/Apr/2019,"2019-04-18 10:55:00.0",CLOSE
Fajar,4787/BJBR/Apr/2019,"2019-04-18 10:30:00.0",CLOSE
Fajar,4800/BJBR/Apr/2019,"2019-04-18 09:10:00.0",CLOSE
Sayyid,4782/BRKR/Apr/2019,"2019-04-17 17:03:30.0",CLOSE
Fajar,4795/BJBR/Apr/2019,"2019-04-17 16:45:00.0",CLOSE
Alam,4788/BJBR/Apr/2019,"2019-04-17 10:15:15.0",CLOSE
Yefta,4792/BSBB/Apr/2019,"2019-04-17 10:01:30.0",CLOSE
Feby,4785/BSBB/Apr/2019,"2019-04-16 18:40:00.0",CLOSE
Alam,4780/BJBR/Apr/2019,"2019-04-16 18:32:15.0",CLOSE
Fajar,4791/BJBR/Apr/2019,"2019-04-16 17:32:45.0",CLOSE
Fajar,4769/BJBR/Apr/2019,"2019-04-16 15:54:15.0",CLOSE
Indri,4784/BRKR/Apr/2019,"2019-04-16 15:00:00.0",CLOSE
Indri,4765/BRKR/Apr/2019,"2019-04-16 14:52:00.0",CLOSE
Indri,4775/BRKR/Apr/2019,"2019-04-16 14:52:00.0",CLOSE
Alam,4781/BJBR/Apr/2019,"2019-04-16 14:00:15.0",CLOSE
Alam,4789/BJBR/Apr/2019,"2019-04-16 13:53:30.0",CLOSE
Alam,4786/BJBR/Apr/2019,"2019-04-16 13:30:15.0",CLOSE
Alam,4783/BJBR/Apr/2019,"2019-04-16 11:40:15.0",CLOSE
Indri,4777/BRKR/Apr/2019,"2019-04-16 10:35:00.0",CLOSE
Alam,4779/BJBR/Apr/2019,"2019-04-16 09:44:45.0",CLOSE
Indri,4776/BRKR/Apr/2019,"2019-04-15 16:46:00.0",CLOSE
Paul,4763/BJBR/Apr/2019,"2019-04-15 14:20:00.0",CLOSE
Paul,4748/BJBR/Apr/2019,"2019-04-15 12:49:00.0",CLOSE
Fajar,4764/BJBR/Apr/2019,"2019-04-15 12:02:00.0",CLOSE
Indri,4712/BRKR/Apr/2019,"2019-04-15 12:00:00.0",CLOSE
Indri,4766/BRKR/Apr/2019,"2019-04-15 11:18:00.0",CLOSE
Fajar,4771/BJBR/Apr/2019,"2019-04-15 11:06:00.0",CLOSE
Fajar,4768/BJBR/Apr/2019,"2019-04-15 09:57:00.0",CLOSE
Feby,4759/BRKR/Apr/2019,"2019-04-14 12:02:00.0",CLOSE
Feby,4760/BSBB/Apr/2019,"2019-04-14 11:53:00.0",CLOSE
Paul,4752/BJBR/Apr/2019,"2019-04-13 11:00:15.0",CLOSE
Alam,4750/BJBR/Apr/2019,"2019-04-12 19:07:30.0",CLOSE
Alam,4749/BJBR/Apr/2019,"2019-04-12 18:46:30.0",CLOSE
Alam,4753/BJBR/Apr/2019,"2019-04-12 18:46:30.0",CLOSE
Alam,4747/BJBR/Apr/2019,"2019-04-12 18:32:30.0",CLOSE
Alam,4742/BJBR/Apr/2019,"2019-04-12 18:25:30.0",CLOSE
Alam,4751/BJBR/Apr/2019,"2019-04-12 18:25:30.0",CLOSE
Alam,4736/BJBR/Apr/2019,"2019-04-12 17:25:30.0",CLOSE
Sayyid,4746/BSBB/Apr/2019,"2019-04-12 14:21:30.0",CLOSE
Paul,4743/BJBR/Apr/2019,"2019-04-12 10:40:00.0",CLOSE
Paul,4744/BJBR/Apr/2019,"2019-04-12 10:30:00.0",CLOSE
Paul,4745/BJBR/Apr/2019,"2019-04-12 10:29:00.0",CLOSE
Paul,4732/BJBR/Apr/2019,"2019-04-12 10:29:00.0",CLOSE
Paul,4735/BJBR/Apr/2019,"2019-04-12 10:23:30.0",CLOSE
Yefta,4741/BSBB/Apr/2019,"2019-04-12 10:23:00.0",CLOSE
Fajar,4734/BJBR/Apr/2019,"2019-04-11 18:25:00.0",CLOSE
Sayyid,4739/BRKR/Apr/2019,"2019-04-11 16:13:15.0",CLOSE
Sayyid,4716/BRKR/Apr/2019,"2019-04-11 13:53:15.0",CLOSE
Alam,4730/BJBR/Apr/2019,"2019-04-11 13:29:45.0",CLOSE
Alam,4733/BJBR/Apr/2019,"2019-04-11 11:30:15.0",CLOSE
Alam,4729/BJBR/Apr/2019,"2019-04-11 09:54:00.0",CLOSE
Fajar,4715/BJBR/Apr/2019,"2019-04-10 19:00:00.0",CLOSE
Fajar,4714/BJBR/Apr/2019,"2019-04-10 18:58:00.0",CLOSE
Feby,4717/BSBB/Apr/2019,"2019-04-10 17:10:00.0",CLOSE
Feby,4728/BSBB/Apr/2019,"2019-04-10 16:43:00.0",CLOSE
Fajar,4720/BJBR/Apr/2019,"2019-04-10 16:11:00.0",CLOSE
Sayyid,4726/BRKR/Apr/2019,"2019-04-10 15:35:15.0",CLOSE
Fajar,4727/BJBR/Apr/2019,"2019-04-10 15:10:00.0",CLOSE
Sayyid,4723/BRKR/Apr/2019,"2019-04-10 14:23:15.0",CLOSE
Alam,4707/BJBR/Apr/2019,"2019-04-10 13:29:00.0",CLOSE
Sayyid,4724/BRKR/Apr/2019,"2019-04-10 13:02:15.0",CLOSE
Alam,4705/BJBR/Apr/2019,"2019-04-10 11:48:00.0",CLOSE
Alam,4725/BJBR/Apr/2019,"2019-04-10 11:44:15.0",CLOSE
Sayyid,4721/BSBB/Apr/2019,"2019-04-10 11:34:45.0",CLOSE
Alam,4713/BJBR/Apr/2019,"2019-04-10 10:25:45.0",CLOSE
Alam,4722/BJBR/Apr/2019,"2019-04-10 10:13:30.0",CLOSE
Alam,4719/BJBR/Apr/2019,"2019-04-09 22:06:15.0",CLOSE
Paul,4718/BJBR/Apr/2019,"2019-04-09 21:12:30.0",CLOSE
Sayyid,4693/BRKR/Apr/2019,"2019-04-09 19:46:45.0",CLOSE
Paul,4704/BJBR/Apr/2019,"2019-04-09 19:12:30.0",CLOSE
Paul,4703/BJBR/Apr/2019,"2019-04-09 18:48:45.0",CLOSE
Sayyid,4696/BSBB/Apr/2019,"2019-04-09 18:09:45.0",CLOSE
Sayyid,4711/BRKR/Apr/2019,"2019-04-09 17:58:45.0",CLOSE
Indri,4683/BRKR/Apr/2019,"2019-04-09 17:13:00.0",CLOSE
Paul,4710/BJBR/Apr/2019,"2019-04-09 16:57:30.0",CLOSE
Paul,4702/BJBR/Apr/2019,"2019-04-09 16:28:30.0",CLOSE
Paul,4709/BJBR/Apr/2019,"2019-04-09 16:05:45.0",CLOSE
Sayyid,4708/BSBB/Apr/2019,"2019-04-09 15:59:00.0",CLOSE
Fajar,4697/BJBR/Apr/2019,"2019-04-09 12:29:00.0",CLOSE
Feby,4698/BSBB/Apr/2019,"2019-04-09 11:47:00.0",CLOSE
Indri,4700/BRKR/Apr/2019,"2019-04-09 11:20:00.0",CLOSE
Paul,4695/BJBR/Apr/2019,"2019-04-09 10:12:45.0",CLOSE
Paul,4694/BJBR/Apr/2019,"2019-04-08 19:43:30.0",CLOSE
Indri,4686/BRKR/Apr/2019,"2019-04-08 17:35:00.0",CLOSE
Paul,4687/BJBR/Apr/2019,"2019-04-08 17:01:30.0",CLOSE
Bayu,5445/BPJS/May/2019,"2019-04-08 15:53:00.0",CLOSE
Indri,4691/BRKR/Apr/2019,"2019-04-08 15:20:00.0",CLOSE
Paul,4689/BJBR/Apr/2019,"2019-04-08 14:56:45.0",CLOSE
Paul,4669/BJBR/Apr/2019,"2019-04-08 14:49:45.0",CLOSE
Feby,4682/BSBB/Apr/2019,"2019-04-08 13:39:00.0",CLOSE
Fajar,4681/BJBR/Apr/2019,"2019-04-08 12:56:00.0",CLOSE
Fajar,4671/BJBR/Apr/2019,"2019-04-08 10:20:30.0",CLOSE
Fajar,4688/BJBR/Apr/2019,"2019-04-08 10:15:00.0",CLOSE
Paul,4680/BJBR/Apr/2019,"2019-04-07 18:05:45.0",CLOSE
Paul,4678/BJBR/Apr/2019,"2019-04-07 16:39:45.0",CLOSE
Feby,4679/BRKR/Apr/2019,"2019-04-07 16:38:00.0",CLOSE
Paul,4677/BJBR/Apr/2019,"2019-04-07 13:56:45.0",CLOSE
Yefta,4676/BRKR/Apr/2019,"2019-04-06 19:26:15.0",CLOSE
Paul,4673/BJBR/Apr/2019,"2019-04-06 19:19:45.0",CLOSE
Paul,4675/BJBR/Apr/2019,"2019-04-06 19:01:45.0",CLOSE
Feby,4459/BPRKS/Mar/2019,"2019-04-06 17:54:00.0",CLOSE
Feby,4634/BRKR/Apr/2019,"2019-04-06 12:23:00.0",CLOSE
Bayu,5444/BPJS/May/2019,"2019-04-06 06:30:00.0",CLOSE
Fajar,4664/BJBR/Apr/2019,"2019-04-05 16:27:00.0",CLOSE
Fajar,4666/BJBR/Apr/2019,"2019-04-05 16:05:00.0",CLOSE
Feby,4644/BSBB/Apr/2019,"2019-04-05 16:04:00.0",CLOSE
Alam,4672/BJBR/Apr/2019,"2019-04-05 15:23:00.0",CLOSE
Alam,4670/BJBR/Apr/2019,"2019-04-05 12:47:00.0",CLOSE
Alam,4667/BJBR/Apr/2019,"2019-04-05 12:47:00.0",CLOSE
Indri,4655/BRKR/Apr/2019,"2019-04-05 11:32:00.0",CLOSE
Alam,4645/BJBR/Apr/2019,"2019-04-05 11:20:00.0",CLOSE
Alam,4665/BJBR/Apr/2019,"2019-04-05 10:31:00.0",CLOSE
Indri,4632/BRKR/Apr/2019,"2019-04-05 10:30:00.0",CLOSE
Alam,4668/BJBR/Apr/2019,"2019-04-05 10:11:00.0",CLOSE
Alam,4663/BJBR/Apr/2019,"2019-04-05 09:45:00.0",CLOSE
Alam,4638/BJBR/Apr/2019,"2019-04-04 21:44:15.0",CLOSE
Indri,4662/BRKR/Apr/2019,"2019-04-04 19:52:00.0",CLOSE
Indri,4646/BRKR/Apr/2019,"2019-04-04 19:03:00.0",CLOSE
Indri,4652/BRKR/Apr/2019,"2019-04-04 17:01:00.0",CLOSE
Fajar,4641/BJBR/Apr/2019,"2019-04-04 14:19:00.0",CLOSE
Fajar,4640/BJBR/Apr/2019,"2019-04-04 14:14:00.0",CLOSE
Indri,4643/BRKR/Apr/2019,"2019-04-04 14:10:00.0",CLOSE
Fajar,4628/BJBR/Apr/2019,"2019-04-04 12:54:00.0",CLOSE
Alam,4639/BJBR/Apr/2019,"2019-04-04 12:20:30.0",CLOSE
Bayu,5443/BPJS/May/2019,"2019-04-04 11:00:00.0",CLOSE
Alam,4635/BJBR/Apr/2019,"2019-04-04 09:31:45.0",CLOSE
Alam,4637/BJBR/Apr/2019,"2019-04-03 21:11:45.0",CLOSE
Fajar,4636/BJBR/Apr/2019,"2019-04-03 20:30:00.0",CLOSE
Sayyid,4629/BSBB/Apr/2019,"2019-04-03 13:19:00.0",CLOSE
Sayyid,4611/BRKR/Apr/2019,"2019-04-03 10:46:00.0",CLOSE
Yefta,4618/BSBB/Apr/2019,"2019-04-02 19:55:15.0",CLOSE
Paul,4626/BJBR/Apr/2019,"2019-04-02 18:17:15.0",CLOSE
Fajar,4613/BJBR/Apr/2019,"2019-04-02 13:03:00.0",CLOSE
Fajar,4609/BJBR/Apr/2019,"2019-04-02 12:42:00.0",CLOSE
Fajar,4620/BJBR/Apr/2019,"2019-04-02 12:10:00.0",CLOSE
Fajar,4621/BJBR/Apr/2019,"2019-04-02 11:55:00.0",CLOSE
Sayyid,4600/BSBB/Apr/2019,"2019-04-02 11:10:30.0",CLOSE
Fajar,4604/BJBR/Apr/2019,"2019-04-02 11:06:00.0",CLOSE
Fajar,4619/BJBR/Apr/2019,"2019-04-02 11:00:00.0",CLOSE
Fajar,4602/BJBR/Apr/2019,"2019-04-02 10:10:00.0",CLOSE
Fajar,4610/BJBR/Apr/2019,"2019-04-02 09:42:00.0",CLOSE
Fajar,4606/BJBR/Apr/2019,"2019-04-01 23:35:00.0",CLOSE
Yefta,4587/BSBB/Mar/2019,"2019-04-01 18:27:30.0",CLOSE
Yefta,4607/BSBB/Apr/2019,"2019-04-01 18:10:45.0",CLOSE
Alam,4605/BJBR/Apr/2019,"2019-04-01 17:30:30.0",CLOSE
Alam,4596/BJBR/Mar/2019,"2019-04-01 16:35:00.0",CLOSE
Alam,4603/BJBR/Apr/2019,"2019-04-01 16:15:45.0",CLOSE
Paul,4601/BJBR/Apr/2019,"2019-04-01 13:35:30.0",CLOSE
Sayyid,4599/BPRKS/Apr/2019,"2019-04-01 12:05:00.0",CLOSE
Paul,4597/BJBR/Mar/2019,"2019-04-01 09:40:00.0",CLOSE
Paul,4589/BJBR/Mar/2019,"2019-04-01 09:26:30.0",CLOSE
Sayyid,4598/BSBB/Apr/2019,"2019-04-01 08:15:00.0",CLOSE
Fajar,4595/BJBR/Mar/2019,"2019-03-30 19:15:00.0",CLOSE
Fajar,4591/BJBR/Mar/2019,"2019-03-30 15:05:00.0",CLOSE
Fajar,4594/BJBR/Mar/2019,"2019-03-30 13:43:00.0",CLOSE
Alam,4592/BJBR/Mar/2019,"2019-03-29 19:20:30.0",CLOSE
Alam,4578/BJBR/Mar/2019,"2019-03-29 11:53:45.0",CLOSE
Yefta,4584/BSBB/Mar/2019,"2019-03-29 11:32:45.0",CLOSE
Yefta,4577/BSBB/Mar/2019,"2019-03-29 11:30:30.0",CLOSE
Fajar,4585/BJBR/Mar/2019,"2019-03-29 09:57:00.0",CLOSE
Fajar,4586/BJBR/Mar/2019,"2019-03-29 09:30:00.0",CLOSE
Fajar,4561/BJBR/Mar/2019,"2019-03-28 19:06:00.0",CLOSE
Fajar,4565/BJBR/Mar/2019,"2019-03-28 17:23:00.0",CLOSE
Fajar,4581/BJBR/Mar/2019,"2019-03-28 17:11:00.0",CLOSE
Yefta,4582/BSBB/Mar/2019,"2019-03-28 15:35:45.0",CLOSE
Fajar,4580/BJBR/Mar/2019,"2019-03-28 15:34:00.0",CLOSE
Fajar,4575/BJBR/Mar/2019,"2019-03-28 15:06:00.0",CLOSE
Indri,4579/BRKR/Mar/2019,"2019-03-28 12:07:00.0",CLOSE
Sayyid,4568/BSBB/Mar/2019,"2019-03-28 11:15:00.0",CLOSE
Paul,4576/BJBR/Mar/2019,"2019-03-28 10:41:45.0",CLOSE
Sayyid,4569/BSBB/Mar/2019,"2019-03-28 10:00:00.0",CLOSE
Indri,4574/BRKR/Mar/2019,"2019-03-28 09:10:00.0",CLOSE
Paul,4572/BJBR/Mar/2019,"2019-03-27 17:02:30.0",CLOSE
Paul,4564/BJBR/Mar/2019,"2019-03-27 16:17:45.0",CLOSE
Indri,4570/BRKR/Mar/2019,"2019-03-27 15:25:00.0",CLOSE
Yefta,4571/BSBB/Mar/2019,"2019-03-27 14:33:45.0",CLOSE
Yefta,4560/BSBB/Mar/2019,"2019-03-27 13:38:45.0",CLOSE
Vian,4661/BPJS/Apr/2019,"2019-03-27 12:36:00.0",CLOSE
Fajar,4567/BJBR/Mar/2019,"2019-03-27 10:33:00.0",CLOSE
Fajar,4562/BJBR/Mar/2019,"2019-03-27 09:18:00.0",CLOSE
Fajar,4563/BJBR/Mar/2019,"2019-03-27 09:04:00.0",CLOSE
Paul,4508/BJBR/Mar/2019,"2019-03-26 17:18:45.0",CLOSE
Alam,4519/BJBR/Mar/2019,"2019-03-26 16:12:30.0",CLOSE
Alam,4403/BJBR/Mar/2019,"2019-03-26 15:58:30.0",CLOSE
Indri,4552/BRKR/Mar/2019,"2019-03-26 15:57:00.0",CLOSE
Fajar,4559/BJBR/Mar/2019,"2019-03-26 10:39:00.0",CLOSE
Paul,4558/BJBR/Mar/2019,"2019-03-26 08:58:00.0",CLOSE
Alam,4557/BJBR/Mar/2019,"2019-03-25 20:38:00.0",CLOSE
Alam,4554/BJBR/Mar/2019,"2019-03-25 19:45:30.0",CLOSE
Alam,4548/BJBR/Mar/2019,"2019-03-25 18:04:00.0",CLOSE
Alam,4538/BJBR/Mar/2019,"2019-03-25 17:16:15.0",CLOSE
Alam,4551/BJBR/Mar/2019,"2019-03-25 16:48:45.0",CLOSE
Sayyid,4555/BSBB/Mar/2019,"2019-03-25 16:12:00.0",CLOSE
Alam,4545/BJBR/Mar/2019,"2019-03-25 15:43:15.0",CLOSE
Alam,4543/BJBR/Mar/2019,"2019-03-25 14:47:45.0",CLOSE
Alam,4540/BJBR/Mar/2019,"2019-03-25 14:46:45.0",CLOSE
Alam,4535/BJBR/Mar/2019,"2019-03-25 14:25:45.0",CLOSE
Alam,4550/BJBR/Mar/2019,"2019-03-25 14:10:45.0",CLOSE
Alam,4549/BJBR/Mar/2019,"2019-03-25 14:01:15.0",CLOSE
Alam,5411/BJBR/May/2019,"2019-03-25 13:47:45.0",CLOSE
Alam,4541/BJBR/Mar/2019,"2019-03-25 13:43:15.0",CLOSE
Sayyid,4544/BSBB/Mar/2019,"2019-03-25 13:34:00.0",CLOSE
Paul,4546/BJBR/Mar/2019,"2019-03-25 12:51:00.0",CLOSE
Alam,4534/BJBR/Mar/2019,"2019-03-25 12:22:15.0",CLOSE
Paul,4539/BJBR/Mar/2019,"2019-03-25 11:59:00.0",CLOSE
Paul,4542/BJBR/Mar/2019,"2019-03-25 11:03:00.0",CLOSE
Yefta,4533/BSBB/Mar/2019,"2019-03-24 21:09:30.0",CLOSE
Fajar,4532/BJBR/Mar/2019,"2019-03-23 19:29:00.0",CLOSE
Fajar,4531/BJBR/Mar/2019,"2019-03-23 16:14:00.0",CLOSE
Fajar,4522/BJBR/Mar/2019,"2019-03-23 15:00:00.0",CLOSE
Alam,4527/BJBR/Mar/2019,"2019-03-23 12:40:30.0",CLOSE
Sayyid,4529/BSBB/Mar/2019,"2019-03-23 10:45:00.0",CLOSE
Paul,4526/BJBR/Mar/2019,"2019-03-22 21:11:00.0",CLOSE
Paul,4523/BJBR/Mar/2019,"2019-03-22 17:53:15.0",CLOSE
Alam,4524/BJBR/Mar/2019,"2019-03-22 16:27:15.0",CLOSE
Sayyid,4521/BRKR/Mar/2019,"2019-03-22 15:50:00.0",CLOSE
Alam,4517/BJBR/Mar/2019,"2019-03-22 14:33:30.0",CLOSE
Indri,4520/BRKR/Mar/2019,"2019-03-22 14:12:00.0",CLOSE
Sayyid,4518/BSBB/Mar/2019,"2019-03-22 11:11:00.0",CLOSE
Vian,4660/BPJS/Apr/2019,"2019-03-21 21:19:00.0",CLOSE
Paul,4516/BJBR/Mar/2019,"2019-03-21 17:15:00.0",CLOSE
Paul,4514/BJBR/Mar/2019,"2019-03-21 12:00:00.0",CLOSE
Fajar,4515/BJBR/Mar/2019,"2019-03-21 11:32:00.0",CLOSE
Feby,4513/BSBB/Mar/2019,"2019-03-21 10:57:00.0",CLOSE
Yefta,4507/BRKR/Mar/2019,"2019-03-20 17:12:30.0",CLOSE
Alam,4510/BJBR/Mar/2019,"2019-03-20 16:55:45.0",CLOSE
Alam,4509/BJBR/Mar/2019,"2019-03-20 16:15:45.0",CLOSE
Alam,4512/BJBR/Mar/2019,"2019-03-20 15:48:45.0",CLOSE
Feby,4498/SMPO/Mar/2019,"2019-03-20 15:45:00.0",CLOSE
Yefta,4503/BSBB/Mar/2019,"2019-03-20 13:55:30.0",CLOSE
Feby,4505/BRKR/Mar/2019,"2019-03-20 12:49:00.0",CLOSE
Paul,4506/BJBR/Mar/2019,"2019-03-20 12:45:00.0",CLOSE
Paul,4492/BJBR/Mar/2019,"2019-03-20 12:20:00.0",CLOSE
Feby,4490/BSBB/Mar/2019,"2019-03-20 12:10:00.0",CLOSE
Feby,4502/BSBB/Mar/2019,"2019-03-20 10:36:00.0",CLOSE
Feby,4504/BSBB/Mar/2019,"2019-03-20 09:54:00.0",CLOSE
Paul,4501/BJBR/Mar/2019,"2019-03-20 09:29:45.0",CLOSE
Alam,4493/BJBR/Mar/2019,"2019-03-19 20:13:30.0",CLOSE
Alam,4489/BJBR/Mar/2019,"2019-03-19 20:10:30.0",CLOSE
Alam,4495/BJBR/Mar/2019,"2019-03-19 19:48:45.0",CLOSE
Alam,4494/BJBR/Mar/2019,"2019-03-19 15:43:30.0",CLOSE
